set,id
3841.0,85863pb018
3841.0,85863pb017
3841.0,85863pb015
3841.0,85863pb016
3842.0,85863pb014
3842.0,85863pb013
3842.0,85863pb012
3843.0,85863pb009
3843.0,85863pb008
3843.0,85863pb007
3843.0,85863pb006
3843.0,85863pb010b
3843.0,85863pb005
3844.0,85863pb011
3844.0,game008
3846.0,85863pb028
3847.0,85863pb026
3847.0,85863pb027
3847.0,85863pb025
3847.0,85863pb024
3848.0,85863pb023
3848.0,85863pb021
3848.0,85863pb022
3848.0,85863pb019
3848.0,85863pb020
3849.0,85863pb031
3849.0,85863pb033
3849.0,85863pb030
3849.0,85863pb032
3849.0,85863pb029
3850.0,85863pb044
3850.0,85863pb043
3851.0,85863pb045
3855.0,85863pb010b
3855.0,85863pb049
3855.0,85863pb048
3855.0,85863pb047
3855.0,85863pb046
3856.0,85863pb050
3856.0,85863pb051
3856.0,85863pb054
3856.0,85863pb056
3856.0,85863pb052
3856.0,85863pb053
3856.0,85863pb055
3857.0,85863pb058
3857.0,85863pb068
3857.0,85863pb061
3857.0,85863pb060
3858.0,85863pb058
3858.0,85863pb067
3858.0,85863pb059
3858.0,85863pb069
3858.0,85863pb066
3859.0,85863pb058
3859.0,85863pb065
3859.0,85863pb064
3859.0,85863pb070
3859.0,85863pb060
3860.0,85863pb058
3860.0,85863pb059
3860.0,85863pb062
3860.0,85863pb063
3860.0,85863pb061
3860.0,85863pb057
3860.0,85863pb060
3861.0,85863pb014
3861.0,85863pb017
3861.0,85863pb033
3861.0,85863pb019
3861.0,85863pb071
3861.0,85863pb072
3861.0,85863pb052
3861.0,85863pb049
3862.0,85863pb034
3862.0,85863pb035
3862.0,85863pb039
3862.0,85863pb038
3862.0,85863pb036
3862.0,85863pb042
3862.0,85863pb041
3862.0,85863pb037
3862.0,85863pb040
3864.0,85863pb085
3864.0,85863pb087
3864.0,85863pb088
3864.0,85863pb086
3865.0,85863pb074
3865.0,85863pb073
3866.0,85863pb081
3866.0,85863pb083
3866.0,85863pb079
3866.0,85863pb080
3866.0,85863pb084
3866.0,85863pb078
3866.0,85863pb075
3866.0,85863pb076
3866.0,85863pb077
3866.0,85863pb082
3870.0,exf017
3871.0,exf019
3874.0,85863pb060
3874.0,85863pb093
3874.0,85863pb089
3874.0,85863pb090
3874.0,85863pb092
3874.0,85863pb091
3885.0,exf016
3886.0,exf014
3920.0,85863pb095
3920.0,85863pb094
3920.0,85863pb097
3920.0,85863pb096
3928.0,sp061
3929.0,sp062
3930.0,frnd002
3931.0,frnd001
3932.0,frnd004
3933.0,frnd006
3934.0,frnd005
3935.0,frnd003
3936.0,frnd007
3937.0,frnd023
3938.0,frnd024
3939.0,frnd022
3942.0,frnd009
4002.0,oct007
4011.0,boat007
4011.0,hor023
4012.0,cop022
4021.0,cop030
4022.0,res005
4022.0,res007
4031.0,zip025
4031.0,zip024
4031.0,trn093
4049.0,gen003
4051.0,gen003
4058.0,cc4058
4060.0,wc4060
4061.0,cc4061
4062.0,stu010a
4063.0,cc4063
4064.0,cc4064
4065.0,cc4065
4066.0,cc4066
4103.2,jbl011
4105.3,pck024
4117.0,cre005
4118.0,cre002
4120.0,cre005
4150.0,pln149
4151.0,par040
4151.0,fre005
4153.0,pln144
4158.0,trn111
4161.0,fre004
4161.0,fre003
4164.0,33254c
4165.0,33254b
4165.0,2661
4166.0,33254
4167.0,33254b
4167.0,2661
4175.0,cre005
4176.0,cre006
4176.0,cre005
4177.0,cre002
4178.0,33254
4178.0,2661
4181.0,poc012
4181.0,poc002
4181.0,poc004
4181.0,poc003
4182.0,poc026
4182.0,poc008
4182.0,poc009
4182.0,poc010
4183.0,poc005
4183.0,poc026
4183.0,poc001
4183.0,poc015
4184.0,poc026
4184.0,poc033
4184.0,poc034
4184.0,poc031
4184.0,poc017
4184.0,poc032
4191.0,poc027
4191.0,poc001
4191.0,poc014
4192.0,poc007
4192.0,poc001
4192.0,poc028
4192.0,gen038
4193.0,poc011
4193.0,poc016
4193.0,poc017
4193.0,poc018
4193.0,poc019
4194.0,poc011
4194.0,poc014
4194.0,poc025
4194.0,poc020
4194.0,poc021
4194.0,poc023
4195.0,poc006
4195.0,poc027
4195.0,poc007
4195.0,poc011
4195.0,poc013
4195.0,poc014
4195.0,poc022
4195.0,poc043
4195.0,gen038
4200.0,cty0309
4201.0,cty0310
4201.0,cty0311
4202.0,cty0311
4203.0,cty0334
4203.0,cty0333
4204.0,cty0309
4204.0,cty0310
4204.0,cty0311
4204.0,cty0322
4205.0,cty0283
4205.0,cty0264
4205.0,cty0284
4206.2,cty0292
4206.2,cty0293
4206.2,cty0294
4207.0,cty0315
4207.0,cty0313
4207.0,oct069
4207.0,cty0314
4207.0,cty0316
4208.0,cty0286
4209.0,cty0279
4209.0,cty0280
4209.0,cty0278
4210.0,cty0065
4210.0,cty0072
4210.0,cty0070
4210.0,cty0064
4221.0,div024
4222.0,oct033
4224.0,twn046
4224.0,tim005
4225.0,tim006
4226.0,par055
4226.0,pck022
4239.0,fre001
4249.0,pck014
4254.0,fre001
4254.0,pck025
4274.0,fre002
4284.0,trn112
4285.0,pck014
4288.0,ovr016
4288.0,ver012
4291.0,pln081
4291.0,ovr028
4297.0,rac085
4298.0,rac099
4299.0,rac078
4300.0,rac102
4301.0,rac095
4304.0,cop038
4383.0,ovr035
4427.0,cty0287
4428.0,hol014
4428.0,cty0339
4428.0,cty0336
4428.0,cty0302
4428.0,cty0338
4428.0,cty0337
4428.0,cty0335
4429.0,cty0319
4429.0,cty0278
4429.0,cty0318
4429.0,cty0317
4430.0,cty0300
4430.0,cty0302
4430.0,cty0301
4431.0,cty0271
4431.0,cty0272
4431.0,cty0270
4432.0,cty0268
4432.0,cty0269
4433.0,oct066
4433.0,oct067
4434.0,cty0290
4434.0,cty0291
4435.0,cty0261
4435.0,cty0262
4436.0,cty0260
4437.0,cty0276
4438.0,cty0265
4438.0,cty0273
4438.0,cty0264
4438.0,cty0282
4439.0,cty0273
4439.0,cty0274
4439.0,cty0277
4440.0,cty0265
4440.0,cty0263
4440.0,cty0264
4441.0,cty0208
4441.0,cty0273
4442.0,twn165
4442.0,twn164
4443.0,cc4443
4444.0,cc4444
4445.0,cc4445
4446.0,cc4446
4447.0,cc4447
4448.0,cc4448
4449.0,cc4449
4450.0,cc4450
4451.0,cc4451
4452.0,cc4452
4453.0,cc4453
4454.0,cc4454
4455.0,cc4455
4456.0,cc4456
4457.0,wc4457
4471.0,cc4471
4472.0,cc4472
4473.0,cty0383
4475.0,sw0010
4475.0,sw0076
4476.0,sw0002
4476.0,sw0984
4476.0,sw0075
4477.0,sw0077
4478.0,sw0061
4478.0,sw0062
4478.0,sw0078
4479.0,sw0035
4480.0,sw0074
4480.0,sw0072
4480.0,sw0073
4480.0,sw0071
4480.0,sw0079
4480.0,sw0070
4482.0,sw0058
4483.0,sw0019
4483.0,sw0102
4483.0,sw0101
4496.3,chef013
4496.3,twn029
4500.0,sw0012a
4500.0,sw0108
4500.0,sw0019a
4501.0,sw0021
4501.0,sw0110
4501.0,sw0111
4501.0,sw0023a
4501.0,sw0109
4502.0,sw0051
4502.0,sw0106
4504.0,sw0010
4504.0,sw0081
4504.0,sw0113
4504.0,sw0080
4511.0,trn115
4511.0,trn117
4511.0,trn116
4512.0,trn076
4512.0,trn002
4512.0,trn001
4513.0,chef010
4513.0,twn020
4513.0,trn001
4513.0,twn026
4514.0,trn002
4514.0,trn001
4525.0,trn051
4532.0,trn060
4533.0,trn058
4541.0,trn055
4541.0,trn058
4544.0,trn034
4546.0,trn047
4547.0,trn036
4547.0,trn037
4547.0,trn035
4549.0,trn047
4549.0,trn048
4552.0,trn054
4552.0,trn057
4553.0,trn055
4553.0,trn058
4554.0,trn009
4554.0,trn064
4554.0,trn050
4554.0,trn028
4555.0,trn046
4555.0,trn030
4555.0,trn054
4556.0,chef006
4556.0,trn019
4556.0,trn061
4556.0,trn062
4556.0,trn063
4556.0,trn033
4556.0,trn017
4557.0,trn055
4557.0,trn018
4558.0,trn038
4558.0,trn039
4558.0,trn006
4558.0,trn007
4558.0,trn065
4558.0,trn050
4558.0,trn023
4558.0,trn027
4558.0,trn040
4559.0,cop011
4559.0,trn005
4559.0,trn054
4559.0,trn013
4559.0,trn021
4559.0,oct014
4559.0,trn060
4560.0,trn059
4560.0,bnk001
4560.0,ext016
4560.0,trn022
4560.0,trn016
4560.0,trn062
4560.0,trn063
4560.0,trn052
4560.0,trn032
4561.0,trn059
4561.0,bnk001
4561.0,ext016
4561.0,trn022
4561.0,trn016
4561.0,trn062
4561.0,trn063
4561.0,trn052
4561.0,trn032
4563.0,trn051
4564.0,trn046
4564.0,trn049
4565.0,trn054
4565.0,trn057
4565.0,trn060
4566.0,30598pb06
4567.0,30599pb02
4568.0,30599pb07
4569.0,30599pb03
4570.0,30598pb02
4571.0,30599pb04
4572.0,30598pb03
4573.0,30598pb04
4574.0,30599pb05
4575.0,30599pb06
4576.0,30598pb07
4577.0,30598pb05
4578.0,30598pb08
4579.0,30599pb01
4579.0,30598pb01
4582.0,rac079
4583.0,rac077
4584.0,rac013
4585.0,rac007
4586.0,rac094
4587.0,rac017
4587.0,rac016
4588.0,rac087
4588.0,rac086
4589.0,rac014
4590.0,rac098
4591.0,rac100
4592.0,rac084
4593.0,rac082
4593.0,rac083
4594.0,rac089
4594.0,rac088
4595.0,rac096
4595.0,rac101
4596.0,rac021
4600.0,js016
4601.0,js001
4603.0,js003
4604.0,js028
4604.0,js005
4605.0,js007
4605.0,js004
4606.0,js013
4606.0,js010
4607.0,js004
4607.0,js018
4608.0,js011
4608.0,js013
4608.0,js012
4609.0,js001
4609.0,js007
4609.0,js002
4610.0,js017
4610.0,js015
4610.0,js003
4610.0,js010
4611.0,js017
4611.0,js009
4611.0,js016
4611.0,js012
4611.0,js005
4612.0,js026
4613.0,js027
4614.0,js008
4615.0,js008
4616.0,js027
4617.0,js021
4617.0,js014
4618.0,js026
4618.0,js029
4619.0,js019
4619.0,js025
4620.0,js019
4620.0,js022
4620.0,js023
4620.0,js020
4620.0,js014
4621.0,js001
4621.0,js013
4622.0,js004
4622.0,js003
4625.0,twn154
4626.0,cty0296
4635.0,cty0215
4635.0,cty0295
4636.0,cty0289
4636.0,cty0288
4637.0,cty0281
4637.0,cty0275
4641.0,oct056
4642.0,cty0229
4642.0,cty0232
4643.0,oct065
4643.0,oct064
4644.0,cty0234
4644.0,cty0237
4644.0,cty0235
4644.0,cty0236
4644.0,cty0233
4645.0,boat012
4645.0,cty0246
4645.0,cty0245
4645.0,cty0247
4651.0,4j002
4652.0,4j001
4653.0,4j003a
4654.0,4j001
4655.0,js028
4655.0,js024
4657.0,js001
4657.0,js007
4657.0,js002
4659.0,47394pb073
4662.0,47394pb052
4665.0,47394pb019
4666.0,4j008
4667.0,4j006
4668.0,js022
4668.0,4j003
4669.0,4j017
4669.0,4j008
4680.0,47394pb024
4683.0,47205pb009
4684.0,47394pb023
4685.0,47394pb041
4689.0,47205pb006
4689.0,47394pb068
4690.0,47205pb005
4690.0,47394pb028
4691.0,47394pb034
4693.0,47394pb009
4694.0,47394pb027
4694.0,47394pb009
4701.0,hp035
4702.0,hp011
4704.0,hp016
4705.0,hp010
4706.0,hp036
4708.0,hp004
4708.0,hp003
4708.0,hp006
4709.0,hp036
4709.0,hp010
4709.0,hp015
4712.0,41983
4714.0,hp004
4714.0,hp078
4714.0,hp079
4719.0,hp037
4720.0,hp038
4720.0,hp039
4721.0,hp036
4722.0,hp034
4723.0,hp001
4726.0,hp020
4726.0,hp019
4727.0,hp033
4727.0,hp032
4728.0,hp006
4728.0,hp025
4730.0,hp029
4736.0,hp105
4736.0,hp104
4737.0,hp108
4737.0,hp110
4737.0,hp106
4737.0,hp107
4737.0,hp109
4738.0,hp095
4738.0,hp112
4738.0,hp111
4742.0,alp027
4743.0,alp024
4744.0,alp032
4744.0,alp028
4745.0,alp026
4745.0,alp022
4746.0,alp021
4746.0,alp031
4746.0,alp024
4746.0,alp022
4746.0,alp028
4748.0,alp031
4748.0,alp026
4748.0,alp029
4748.0,alp022
4750.0,hp024
4751.0,hp051
4751.0,hp050
4751.0,hp052
4752.0,hp043
4752.0,hp042
4752.0,hp044
4753.0,hp046
4753.0,hp056a
4753.0,hp045
4754.0,hp063
4754.0,hp061
4755.0,hp059
4755.0,hp047
4756.0,hp041
4756.0,hp048
4756.0,hp062
4756.0,hp045
4757.0,hp060
4757.0,hp046
4757.0,hp053
4757.0,hp056
4757.0,hp054
4757.0,hp049
4757.0,hp055
4758.0,hp046
4758.0,hp057
4758.0,hp042
4758.0,hp058
4762.0,hp066
4762.0,hp065
4762.0,hp067
4762.0,hp064
4762.0,hp068
4766.0,hp073a
4766.0,hp074
4766.0,hp069a
4766.0,hp071
4766.0,gen013
4766.0,gen014
4767.0,hp072
4767.0,hp075
4767.0,hp070
4768.0,hp076
4768.0,hp077
4768.2,hp072
4768.2,hp074
4768.2,hp065
4768.2,hp076
4768.2,hp064
4768.2,hp077
4770.0,alp022
4770.0,alp030
4774.0,alp027
4774.0,alp033
4775.0,47394pb006
4775.0,47394pb005
4776.0,47394pb014
4776.0,47394pb012
4777.0,47394pb013
4777.0,47394pb012
4777.0,47394pb007
4777.0,47394pb005
4778.0,adv052
4779.0,47394pb056
4779.0,47394pb057
4784.0,47394pb005
4785.0,47394pb054
4785.0,47394pb053
4785.0,47394pb055
4788.0,alp019
4789.0,alp017
4790.0,alp015
4791.0,alp010
4792.0,alp025
4793.0,alp019
4793.0,alp018
4794.0,alp016
4794.0,alp012
4795.0,alp017a
4795.0,alp019
4795.0,alp020
4796.0,alp020
4797.0,alp019
4798.0,alp020
4799.0,alp019
4800.0,alp017a
4801.0,cas246
4805.0,cas055
4806.0,cas045
4807.0,cas248
4810.0,pck014
4811.0,cas246
4816.0,cas246
4816.0,cas034
4817.0,cas202
4817.0,gen009
4818.0,cas046cm
4819.0,cas279
4819.0,cas044
4820.0,47205pb004
4820.0,47205pb003
4820.0,47394pb079
4821.0,47205pb017
4821.0,47394pb326
4822.0,47205pb007
4825.0,47205pb004
4826.0,47205pb003
4828.0,47205pb017
4828.0,47394pb079
4830.0,6453pb005
4836.0,6453pb005
4840.0,hp089
4840.0,hp092
4840.0,hp091
4840.0,hp090
4840.0,hp087
4840.0,hp088
4841.0,hp115
4841.0,hp114
4841.0,hp116
4841.0,hp103
4841.0,hp113
4842.0,hp099
4842.0,hp097
4842.0,hp101
4842.0,hp095
4842.0,hp098
4842.0,hp096
4842.0,hp093
4842.0,hp100
4842.0,hp102
4850.0,spd011
4850.0,wc005
4850.0,spd012
4851.0,spd006
4851.0,spd008
4851.0,spd009
4851.0,spd007
4851.0,spd010
4851.0,spd001
4852.0,spd006
4852.0,spd013
4852.0,spd014
4852.0,spd001
4853.0,spd018
4853.0,spd019
4853.0,spd028
4854.0,spd024
4854.0,spd026
4854.0,spd003
4854.0,spd029
4854.0,spd028
4855.0,spd027
4855.0,spd017
4855.0,spd028
4855.0,spd030
4856.0,spd015
4856.0,spd021
4856.0,spd020
4856.0,spd031
4856.0,spd028
4857.0,spd023
4857.0,spd016
4857.0,spd022
4857.0,spd028
4858.0,4j005
4858.0,4j007
4858.0,4j004
4860.0,4j005
4860.0,4j012
4860.0,4j004
4861.0,47394pb106
4862.0,47394pb005
4862.0,47394pb099
4863.0,47394pb099
4863.0,47394pb020
4864.0,47394pb007
4864.0,47394pb092
4864.0,47394pb020
4865.0,hp098
4865.0,hp111
4865.0,hp126
4866.0,hp087
4866.0,hp127
4866.0,hp128
4867.0,hp101
4867.0,hp104
4867.0,hp132
4867.0,hp129
4867.0,hp131
4867.0,hp130
4898.0,cty0109
4899.0,ovr036
4900.0,cty0303
4910.0,rck004
4912.0,cty0019
4920.0,rck002
4930.0,rck001
4930.0,rck002
4930.0,rck003
4930.0,rck004
4930.0,rck005
4936.0,cty0082
4936.0,doc033
4937.0,par062
4938.0,cty0093
4940.0,rck001
4941.0,51799
4942.0,51797
4943.0,51796
4944.0,51800
4945.0,51801
4946.0,51798
4950.0,rck001
4960.0,47394pb037
4963.0,47394pb034
4964.0,47394pb058
4964.0,47394pb059
4965.0,47394pb034
4965.0,47394pb081
4966.0,47205pb010
4966.0,47394pb037
4969.0,47394pb022
4970.0,rck001
4974.0,47205pb018
4978.0,47394pb133
4979.0,47394pb086
4980.0,rck003
4980.0,rck004
4981.0,bob007
4982.0,bob002
4982.0,bob006
4982.0,bob008
4986.0,47394pb102
4988.0,47394pb102
4990.0,rck002
4990.0,rck003
4990.0,rck004
4990.0,rck005
4991.0,cty0092
4992.0,cty0043
4999.0,pln155
4999.0,pln156
4999.0,pln157a
5012.0,soc099
5013.0,nba056
5015.0,gg007
5016.0,nba049
5018.0,gg019a
5029.0,6453pb024
5029.0,4555pb212
5029.0,4555pb187
5029.0,4555pb213
5089.0,6453pb050
5089.0,6453pb048
5089.0,4555pb228
5089.0,4555pb012
5089.0,4555pb048
5089.0,4555pb239
5090.0,6453pb045
5090.0,6453pb042
5090.0,4555pb011
5090.0,4555pb200
5090.0,4555pb050
5090.0,4555pb003
5091.0,6453pb044
5091.0,4555pb227
5091.0,4555pb261
5091.0,6453pb052
5091.0,4555pb241
5091.0,4555pb242
5339.0,6453pb033
5378.0,hp061
5378.0,hp072
5378.0,hp064
5378.0,hp081
5378.0,hp085
5378.0,hp086
5378.0,hp083
5378.0,hp080
5378.0,hp082
5424.0,baby022
5429.0,baby021
5434.0,baby014
5462.0,baby023
5463.0,baby020
5464.0,baby016
5470.0,qtr001
5480.0,47394pb019
5481.0,47394pb041
5488.0,47394pb101
5489.0,oct063
5506.0,47394pb127
5507.0,47394pb118
5508.0,twn098
5508.0,twn099
5513.0,47205pb006
5531.0,cty0006
5532.0,cty0020
5536.0,47394pb041
5537.0,cty0213
5543.0,tms12
5544.0,tms06
5544.0,47394pb096
5545.0,tms07
5546.0,tms06
5547.0,tms08
5547.0,47394pb096
5552.0,tms08
5554.0,tms06
5554.0,tms09
5555.0,tms10
5556.0,tms12
5560.0,cty0149
5573.0,ovr040
5573.2,ovr040
5593.0,47394pb111
5593.0,47394pb110
5593.0,47394pb109
5594.0,47394pb121
5595.0,47205pb020
5595.0,47394pb120
5595.0,47394pb121
5597.0,47394pb097
5598.0,47205pb019
5598.0,47394pb097
5598.0,47394pb098
5599.0,lea005
5600.0,lea005
5601.0,47394pb100
5602.0,47394pb107
5605.0,47394pb101
5606.0,47394pb108
5609.0,47394pb102
5609.0,47394pb101
5610.0,cty0052
5611.0,cty0051
5612.0,cty0008
5613.0,cty0093
5614.0,cas363
5615.0,cas362
5616.0,mm003
5616.0,mm006
5619.0,mm011
5620.0,cty0096
5621.0,cty0074
5625.0,cty0027
5626.0,cty0063
5627.0,cty0052
5632.0,47394pb116
5636.0,47394pb011b
5638.0,47394pb117
5639.0,85363pb001
5639.0,47394pb118
5640.0,47394pb058
5641.0,47394pb101
5642.0,cty0132
5643.0,47394pb011b
5644.0,47394pb123
5646.0,47205pb021
5648.0,47205pb018
5654.0,47394pb127
5655.0,85363pb002
5655.0,47394pb132
5655.0,47394pb131
5656.0,47205pb010
5656.0,47394pb123
5657.0,47394pb129
5658.0,47394pb128
5658.0,47205pb022
5659.0,47394pb129
5659.0,47394pb128
5659.0,47394pb130
5678.0,47394pb141
5679.0,47394pb138
5680.0,47394pb141
5681.0,47394pb138
5681.0,47394pb141
5682.0,47394pb122
5685.0,47394pb137
5691.0,47394pb128
5691.0,47394pb130
5691.0,47205pb022
5695.0,85363pb002
5695.0,47394pb143
5766.0,pln167
5770.0,cty0239
5771.0,pln168
5793.0,47394pb137
5794.0,47394pb132
5794.0,47394pb142
5795.0,85363pb001
5795.0,47205pb020
5795.0,47394pb137
5795.0,47394pb143
5801.0,belvfairy05
5802.0,belvfemale18
5803.0,belvfemale47
5804.0,belvfemale14
5805.0,belvfairy02
5805.0,belvfemale17
5807.0,belvfairy01
5807.0,belvfemale47
5807.0,belvmale11
5808.0,belvfairy04
5808.0,belvfemale18
5808.0,belvfemale14
5808.0,belvmale07
5810.0,belvfemale38
5811.0,belvmale11
5812.0,belvmale07
5813.0,crs049
5814.0,crs054
5814.0,crs026
5815.0,crs053
5815.0,crs050
5815.0,crs052
5816.0,crs049
5816.0,crs025
5816.0,crs054
5817.0,crs045
5818.0,crs058
5818.0,crs061
5819.0,crs060
5819.0,crs051
5820.0,belvfemale21
5821.0,belvfemale35
5822.0,belvfemale34
5823.0,belvfairy01
5824.0,belvfairy03
5825.0,belvfairy09
5825.0,belvfemale49
5826.0,belvfemale41
5827.0,belvfairy06
5827.0,belvfemale26
5827.0,belvmale13
5828.0,crs026
5828.0,crs057
5828.0,crs051
5829.0,crs056
5829.0,crs055
5829.0,crs058
5829.0,crs051
5830.0,belvfemale19
5830.0,belvfemale22
5832.0,belvfemale40
5833.0,belvfemale57
5834.0,belvfemale32
5834.0,belvfemale31
5835.0,belvfemale20
5836.0,belvbaby02
5837.0,belvfemale04
5838.0,belvfemale02
5839.0,crs055
5839.0,crs051
5839.0,crs059
5840.0,belvfemale21
5841.0,belvfemale42
5842.0,belvfemale07
5843.0,belvbaby01
5843.0,belvfemale09
5844.0,belvfemale44
5845.0,belvfemale46
5846.0,belvfemale70
5846.0,belvmale10
5847.0,belvfemale53
5847.0,belvfemale67
5847.0,belvmale17
5848.0,belvfemale60
5848.0,belvfemale61
5848.0,belvmale15
5850.0,belvfemale08
5850.0,belvmale01
5850.0,belvmale02
5853.0,belvfemale45
5854.0,belvfemale59
5854.0,belvfemale58
5855.0,belvfemale68
5855.0,belvfemale69
5855.0,belvfemale36
5856.0,belvfemale06
5857.0,belvfemale10
5858.0,belvfemale05
5858.0,belvmale03
5859.0,belvfemale27
5860.0,belvbaby05
5860.0,belvfemale15
5861.0,belvbaby06
5861.0,belvfemale28
5862.0,belvfemale29
5862.0,belvfemale30
5870.0,belvfemale24c
5870.0,belvmale08
5871.0,belvfemale68
5871.0,belvfemale69
5871.0,belvfemale36
5874.0,belvbaby04
5874.0,belvbaby03
5874.0,belvfemale13
5875.0,belvfemale12
5875.0,belvfemale20
5875.0,belvmale09
5875.0,belvmale06
5876.0,belvfemale12
5876.0,belvfemale20
5876.0,belvmale09
5876.0,belvmale06
5877.0,belvfemale64
5877.0,belvmale16
5880.0,belvfemale37
5880.0,belvfemale16
5882.0,dino001
5883.0,dino002
5884.0,dino005
5884.0,dino001
5885.0,dino001
5885.0,dino004
5886.0,dino002
5886.0,dino003
5887.0,dino007
5887.0,dino002
5887.0,dino001
5887.0,dino006
5888.0,dino008
5888.0,dino002
5890.0,belvbaby05
5890.0,belvfemale23a
5890.0,belvfemale20c
5890.0,belvmale05
5895.0,belvbaby05
5895.0,belvfemale51
5895.0,belvfemale24
5895.0,belvmale12
5898.0,cty0162
5899.0,cty0161
5899.0,cty0160
5900.0,adv041
5901.0,adv012
5902.0,adv012
5905.0,adv044
5906.0,adv001
5909.0,adv040
5912.0,adv014
5919.0,gen006
5920.0,adv005
5921.0,adv014
5923.0,ww024
5923.0,ww023
5924.0,cas020
5928.0,adv004
5929.0,cas475
5930.0,trn229
5932.0,cty0202
5933.0,air046
5933.0,cty0215
5935.0,adv018
5936.0,adv016
5936.0,adv043
5938.0,gen008
5940.0,belvfemale65
5940.0,belvfemale66
5940.0,belvmale04
5941.0,belvfemale62
5941.0,belvfemale63
5942.0,belvfemale48
5943.0,belvfemale43
5945.0,47394pb140
5946.0,47205pb023
5946.0,47394pb139
5947.0,Eeyorenew
5947.0,47205pb023
5947.0,47394pb140
5948.0,adv040
5955.0,adv002
5955.0,adv019
5956.0,adv042
5958.0,adv040
5960.0,belvfemale55
5960.0,belvfemale56
5960.0,belvmale14
5961.0,belvfemale50
5962.0,belvfemale54
5963.0,belvfemale39
5964.0,belvfairy07
5966.0,exf005
5967.0,exf006
5969.0,sp092
5969.0,sp094
5970.0,sp093
5970.0,sp095
5971.0,sp091
5971.0,sp098
5972.0,sp097
5972.0,sp096
5973.0,sp101
5973.0,sp096
5974.0,sp093
5974.0,sp102
5974.0,sp108
5974.0,sp105
5974.0,sp106
5974.0,sp107
5974.0,sp103
5975.0,adv002
5975.0,adv014
5976.0,adv001
5976.0,adv008
5976.0,adv042
5976.0,adv023
5978.0,adv015
5978.0,gen007
5979.0,sp102
5979.0,sp097
5979.0,sp109
5980.0,sp101
5980.0,sp097
5980.0,sp092
5980.0,sp104
5981.0,sp110
5981.0,sp112
5982.0,sp111
5982.0,sp112
5983.0,sp113
5983.0,sp119
5984.0,sp114
5984.0,sp113
5984.0,sp118
5985.0,sp115
5985.0,sp113
5985.0,sp129
5985.0,sp116
5985.0,sp117
5986.0,adv040
5986.0,adv001
5986.0,adv008
5986.0,adv016
5986.0,adv023
5987.0,adv016
5987.0,adv014
5987.0,adv020
5988.0,adv041
5988.0,adv015
5998.0,cas291
5999.0,cas276
6004.0,cas244
6007.0,cas022
6008.0,cas060a
6009.0,cas168
6018.0,cas144
6018.0,cas155
6020.0,cas249
6024.0,cas008
6024.0,cas010
6026.0,cas037
6027.0,cas243
6027.0,cas029
6028.0,cas023
6029.0,cas023
6031.0,cas022a
6031.0,cas250
6031.0,cas027
6031.0,cas215
6032.0,cas043
6033.0,cas052
6034.0,cas172
6036.0,cas064
6037.0,cas032
6038.0,cas251
6038.0,cas252
6042.0,cas169
6043.0,cas018
6044.0,cas059
6044.0,cas145
6045.0,cas052
6046.0,cas066
6046.0,cas285
6046.0,cas286
6046.0,cas061
6047.0,cas067
6047.0,cas022
6047.0,cas026
6048.0,cas015
6048.0,cas249
6051.0,47205pb021
6052.0,47394pb059
6053.0,cty0248
6053.0,twn142
6056.0,cas018
6057.0,cas103
6057.0,cas102
6057.0,cas322
6057.0,cas159
6057.0,cas150
6059.0,cas173
6059.0,cas187
6059.0,cas161
6059.0,cas162
6071.0,cas321
6071.0,cas136
6071.0,cas320
6071.0,cas138
6071.0,cas319
6075.0,cas251
6075.0,cas252
6076.0,cas219
6076.0,cas017a
6076.0,cas249
6078.0,cas017a
6078.0,cas239
6078.0,cas158
6078.0,cas160
6079.0,cas245
6079.0,cas004
6079.0,cas006
6079.0,cas008
6079.0,cas010
6079.0,cas016
6081.0,cas170
6081.0,cas171
6081.0,cas112
6081.0,cas097
6081.0,cas147
6082.0,cas001
6082.0,cas245
6082.0,cas249
6082.0,cas255
6083.2,cas055
6086.0,cas166
6086.0,cas167
6086.0,cas179
6086.0,cas280a
6086.0,cas149
6086.0,cas318
6086.0,cas163a
6086.0,cas151a
6086.0,cas165a
6086.0,cas252
6087.0,cas009
6087.0,cas243
6087.0,cas244
6087.0,cas030
6087.0,cas032
6088.0,cas055
6089.0,cas055
6090.0,cas060
6090.0,cas239
6090.0,cas063
6090.0,cas066
6090.0,cas067
6090.0,cas153
6091.0,cas046
6091.0,cas041
6091.0,cas037
6091.0,cas247
6091.0,cas034
6091.0,cas033
6093.0,gen010
6093.0,cas052
6093.0,cas054
6093.0,cas055
6094.0,cas037
6094.0,cas042
6095.0,cas046
6095.0,cas036
6096.0,cas046
6096.0,cas043
6096.0,cas039
6096.0,cas044
6097.0,cas065
6097.0,cas022
6097.0,cas250
6097.0,cas027
6097.0,cas244
6097.0,cas029
6097.0,cas032
6098.0,cas046
6098.0,cas041
6098.0,cas037
6098.0,cas247
6098.0,cas034
6098.0,cas033
6099.0,cas067
6099.0,cas022
6099.0,cas026
6100.0,aqu008
6104.0,aqu001a
6104.0,aqu007
6105.0,cas252
6105.0,cas236
6105.0,cas018a
6107.0,aqu013
6109.0,aqu014
6110.0,aqu011
6115.0,aqu006
6125.0,aqu001
6131.0,twn153
6132.0,crs027
6133.0,crs051
6133.0,crs063
6134.0,crs026
6134.0,crs062
6134.0,crs028
